subject_id,year_in_study,record_date,activity_level,activity,activity_other,frequency,pace,grade,surface_asphalt,surface_concrete,surface_dirt,surface_grass,surface_rocky,surface_sand,surface_varied,surface_other,surface_other_specify,total_time,total_time_units
grlsTHY3N166,7,2020-05,Moderate,"On leash (obedience training, walking or running)",,Daily,Brisk walk,Moderate,0,0,1,1,1,1,0,0,,7.0,Year
grlsTHY3N166,8,2021-06,Moderate,"Off leash (obedience training, walking or running)",,Weekly,Jog,Moderate,0,0,1,1,1,0,0,0,,8,Year
grlsTHY3N166,8,2021-06,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Moderate,0,0,0,0,0,0,1,0,,8,Year
grlsTI6LXG55,3,2016-07,Moderate,"On leash (obedience training, walking or running)",,More than daily,Brisk walk,Flat,1,1,1,1,0,0,1,0,,2.0,Year
grlsTI6LXG55,4,2018-01,Very active,Active indoor play,,Daily,Brisk walk,Moderate,0,1,0,0,0,0,0,0,,6.0,Year
grlsTI6LXG55,5,2018-11,Moderate,"Off leash (obedience training, walking or running)",,Daily,Average walk,Moderate,0,1,0,1,0,1,1,0,,6.0,Year
grlsTI6LXG55,5,2018-11,Moderate,Fetch outside - ground retrieval,,Daily,Brisk walk,Flat,0,1,0,1,0,0,1,0,,6.0,Year
grlsTI6LXG55,5,2018-11,Moderate,Agility training/drills,,Weekly,Average walk,Flat,0,1,1,1,0,1,1,0,,6.0,Year
grlsTI6LXG55,6,2019-10,Moderate,"Off leash (obedience training, walking or running)",,Daily,Average walk,Moderate,1,1,1,1,0,0,0,0,,10.0,Year
grlsTIM0LS55,3,2016-04,Very active,"On leash (obedience training, walking or running)",,Daily,Brisk walk,Moderate,1,1,0,1,0,0,0,0,,3.0,Year
grlsTIM0LS55,3,2016-04,Very active,Active indoor play,,Daily,Run,Flat,0,0,0,0,0,0,0,1,carpet and hardwood floors,3.0,Year
grlsTIM0LS55,3,2016-04,Very active,Fetch outside - air retrieval,,Daily,Run,Flat,0,0,0,1,0,0,0,0,,3.0,Year
grlsTIM0LS55,3,2016-04,Very active,Fetch outside - ground retrieval,,Daily,Run,Flat,0,0,0,1,0,0,0,0,,3.0,Year
grlsTIM0LS55,4,2017-04,Very active,Active indoor play,,Daily,Run,Flat,0,0,0,0,0,0,0,1,hardwood floor and carpet,5.0,Year
grlsTIM0LS55,4,2017-04,Very active,Fetch outside - air retrieval,,Weekly,Run,Flat,0,0,0,1,0,0,0,0,,5.0,Year
grlsTIM0LS55,4,2017-04,Very active,Fetch outside - ground retrieval,,Weekly,Run,Flat,0,0,0,1,0,0,0,0,,5.0,Year
grlsTIM0LS55,4,2017-04,Very active,"On leash (obedience training, walking or running)",,Daily,Brisk walk,Moderate,1,0,0,0,0,0,1,0,,5.0,Year
grlsTIM0LS55,4,2017-04,Very active,"Off leash (obedience training, walking or running)",,Monthly,Run,Flat,0,0,0,1,0,0,0,0,,5.0,Year
grlsTIM0LS55,5,2018-05,Moderate,Fetch outside - ground retrieval,,Weekly,Run,Flat,0,0,1,1,0,0,0,0,,6.0,Year
grlsTIM0LS55,5,2018-05,Moderate,Active indoor play,,Daily,Run,Flat,0,0,0,0,0,0,0,1,hardwood floors and carpet,6.0,Year
grlsTIM0LS55,5,2018-05,Moderate,"On leash (obedience training, walking or running)",,Daily,Brisk walk,Moderate,1,1,0,0,0,0,0,0,,6.0,Year
grlsTIM0LS55,5,2018-05,Moderate,"Off leash (obedience training, walking or running)",,Weekly,Run,Flat,0,0,1,1,0,0,0,0,,6.0,Year
grlsTIM0LS55,6,2019-04,Very active,Active indoor play,,Weekly,Run,Flat,0,0,0,0,0,0,0,1,hardwood floors and carpet,7.0,Year
grlsTIM0LS55,6,2019-04,Very active,Fetch outside - air retrieval,,Weekly,Run,Flat,0,0,0,1,0,0,0,0,,7.0,Month
grlsTIM0LS55,6,2019-04,Very active,"On leash (obedience training, walking or running)",,Daily,Brisk walk,Moderate,1,1,0,0,0,0,0,0,,7.0,Year
grlsTIM0LS55,7,2020-04,Moderate,Active indoor play,,Daily,Run,Flat,0,0,0,0,0,0,0,1,hardwood floors and carpet,8.0,Year
grlsTIM0LS55,7,2020-04,Moderate,Fetch outside - air retrieval,,Weekly,Run,Flat,0,0,0,1,0,0,0,0,,7.0,Year
grlsTIM0LS55,7,2020-04,Moderate,Fetch outside - ground retrieval,,Weekly,Run,Flat,0,0,0,1,0,0,0,0,,8.0,Year
grlsTIM0LS55,7,2020-04,Moderate,"On leash (obedience training, walking or running)",,Daily,Brisk walk,Moderate,1,1,0,0,0,0,0,0,,8.0,Year
grlsTIM0LS55,8,2021-04,Moderate,"On leash (obedience training, walking or running)",,Daily,Brisk walk,Moderate,1,1,0,0,0,0,0,0,,9,Year
grlsTIM0LS55,8,2021-04,Moderate,Active indoor play,,Daily,Run,Flat,0,0,0,0,0,0,0,1,hardwood floors and carpet,9,Year
grlsTIU8L0BB,3,2016-07,Moderate,"Off leash (obedience training, walking or running)",,Weekly,Jog,Flat,0,1,1,0,0,0,0,0,,2.0,Year
grlsTIU8L0BB,4,2017-07,Moderate,"On leash (obedience training, walking or running)",,Weekly,Jog,Flat,1,0,1,0,0,0,0,0,,3.0,Year
grlsTIU8L0BB,5,2018-07,Moderate,"Off leash (obedience training, walking or running)",,Weekly,Jog,Flat,0,1,1,0,0,0,0,0,,4.0,Year
grlsTIU8L0BB,6,2019-07,Moderate,"Off leash (obedience training, walking or running)",,Weekly,Jog,Flat,0,1,1,1,0,0,0,0,,6.0,Year
grlsTIU8L0BB,7,2020-07,Moderate,"Off leash (obedience training, walking or running)",,Weekly,Jog,Flat,0,0,1,0,0,0,0,0,,7,Year
grlsTIU8L0BB,7,2020-07,Moderate,"On leash (obedience training, walking or running)",,Daily,Jog,Flat,0,1,0,0,0,0,0,0,,7,Year
grlsTIU8L0BB,8,2021-07,Moderate,"Off leash (obedience training, walking or running)",,Weekly,Jog,Moderate,0,0,1,0,0,0,0,0,,8,Year
grlsTIU8L0BB,8,2021-07,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Flat,1,0,0,0,0,0,0,0,,1,Year
grlsTIZONA99,3,2017-11,Moderate,"Off leash (obedience training, walking or running)",,Daily,Average walk,Flat,0,0,0,0,0,0,1,0,,3.0,Year
grlsTIZONA99,4,2018-11,Moderate,"On leash (obedience training, walking or running)",,Daily,Brisk walk,Flat,0,0,0,0,0,1,0,0,,4.0,Year
grlsTIZONA99,5,2019-10,Moderate,"Off leash (obedience training, walking or running)",,Daily,Average walk,Flat,0,0,1,0,0,0,0,0,,12.0,Month
grlsTIZONA99,6,2020-10,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Flat,0,0,0,0,0,0,1,0,,5,Year
grlsTIZONA99,7,2021-10,Moderate,"On leash (obedience training, walking or running)",,More than daily,Average walk,Flat,0,0,0,0,0,0,1,0,,7,Year
grlsTIZONA99,8,2022-10,Moderate,Active indoor play,,More than daily,Average walk,Moderate,1,0,0,0,0,0,0,0,,8,Year
grlsTJBCRIUU,3,2017-07,Moderate,Active indoor play,,Daily,Average walk,Flat,0,0,0,0,0,0,0,1,carpet and wood floor,12.0,Year
grlsTJBCRIUU,3,2017-07,Moderate,"Off leash (obedience training, walking or running)",,Daily,Run,Flat,0,0,0,1,0,0,0,0,,12.0,Year
grlsTJBCRIUU,3,2017-07,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Flat,0,1,0,0,0,0,0,0,,12.0,Year
grlsTJBCRIUU,4,2018-06,Moderate,Active indoor play,,Daily,Average walk,Flat,0,0,0,0,0,0,0,1,carpet and wood floor,5.0,Year
grlsTJBCRIUU,4,2018-06,Moderate,"On leash (obedience training, walking or running)",,More than daily,Average walk,Moderate,1,0,0,1,0,0,1,0,,5.0,Year
grlsTJBCRIUU,5,2019-08,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Moderate,0,1,0,0,0,0,0,0,,6.0,Year
grlsTJBCRIUU,6,2020-08,Moderate,Active indoor play,,Daily,Average walk,,0,0,0,0,0,0,0,0,,,
grlsTJBCRIUU,6,2020-08,Moderate,"On leash (obedience training, walking or running)",,More than daily,Brisk walk,Moderate,1,1,0,0,0,0,1,0,,7,Year
grlsTJBCRIUU,8,2022-10,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Flat,0,1,0,1,0,0,0,0,,9,Year
grlsTJBCRIUU,8,2022-10,Moderate,Active indoor play,,Daily,Average walk,Flat,0,0,0,0,0,0,0,1,carpet,9,Year
grlsTJBCRIUU,8,2022-10,Moderate,"Off leash (obedience training, walking or running)",,More than daily,Average walk,Flat,0,0,0,1,0,0,0,0,,9,Year
grlsTK54KUWW,3,2016-03,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Flat,1,0,0,0,0,0,0,0,,3.0,Year
grlsTK54KUWW,4,2017-03,Moderate,Fetch outside - ground retrieval,,Daily,Run,Moderate,1,0,0,1,0,0,0,0,,12.0,Month
grlsTK54KUWW,5,2018-03,Moderate,Active indoor play,,More than daily,Average walk,Moderate,0,0,0,0,0,0,1,0,,12.0,Month
grlsTK54KUWW,6,2019-03,Moderate,Fetch outside - ground retrieval,,More than daily,Run,Flat,0,0,0,1,0,0,0,0,,6.0,Year
grlsTK54KUWW,6,2019-03,Moderate,Active indoor play,,Daily,Jog,Moderate,0,0,0,0,0,0,1,0,,6.0,Year
grlsTK54KUWW,7,2020-03,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Flat,1,0,0,0,0,0,0,0,,7.0,Year
grlsTK9649UU,3,2015-09,Very active,Active indoor play,,More than daily,Average walk,Flat,0,0,0,0,0,0,0,1,wood floor,12.0,Month
grlsTK9649UU,3,2015-09,Very active,Agility training/drills,,Weekly,Run,Flat,0,0,0,1,0,0,0,0,,4.0,Month
grlsTK9649UU,3,2015-09,Very active,Fetch outside - ground retrieval,,Daily,Run,Flat,0,0,0,1,0,0,0,0,,4.0,Year
grlsTK9649UU,4,2016-10,Very active,Active indoor play,,More than daily,Brisk walk,Flat,0,0,0,0,0,0,0,1,carpet/hardwood,5.0,Year
grlsTK9649UU,4,2016-10,Very active,Agility training/drills,,Weekly,Run,Flat,0,0,0,1,0,0,0,0,,5.0,Year
grlsTK9649UU,4,2016-10,Very active,Fetch outside - ground retrieval,,Daily,Run,Flat,0,0,0,1,0,0,0,0,,5.0,Year
grlsTK9649UU,4,2016-10,Very active,"On leash (obedience training, walking or running)",,Weekly,Average walk,Flat,1,0,0,0,0,0,0,0,,5.0,Year
grlsTK9649UU,5,2017-10,Very active,Active indoor play,,More than daily,Brisk walk,Flat,0,0,0,0,0,0,0,1,"wood floor , carpet",12.0,Month
grlsTK9649UU,5,2017-10,Very active,Fetch outside - ground retrieval,,Daily,Run,Flat,0,0,0,1,0,0,0,0,,12.0,Month
grlsTK9649UU,5,2017-10,Very active,"On leash (obedience training, walking or running)",,Weekly,Average walk,Moderate,1,0,1,0,0,0,0,0,,12.0,Month
grlsTKCRI2OO,3,2017-06,Moderate,Fetch outside - ground retrieval,,More than daily,Run,Flat,0,0,1,0,0,0,0,0,,12.0,Month
grlsTKCRI2OO,4,2018-06,Moderate,Fetch outside - ground retrieval,,More than daily,Run,Flat,0,0,1,0,0,0,0,0,,12.0,Month
grlsTKCRI2OO,5,2019-07,Moderate,Fetch outside - ground retrieval,,More than daily,Run,Flat,0,0,0,1,0,0,0,0,,5.0,Year
grlsTKCRI2OO,7,2021-07,Moderate,Fetch outside - ground retrieval,,Daily,Run,Flat,0,0,1,0,0,0,0,0,,6,Year
grlsTKCRI2OO,8,2022-06,Moderate,Fetch outside - air retrieval,,More than daily,Jog,Moderate,0,0,0,1,0,0,0,0,,10,Year
grlsTLHX4DRR,3,2017-06,Moderate,Fetch outside - ground retrieval,,Daily,Brisk walk,Moderate,0,1,0,1,0,0,0,0,,3.0,Year
grlsTLHX4DRR,3,2017-06,Moderate,Active indoor play,,Daily,Jog,Flat,0,0,0,0,0,0,0,1,carpet,3.0,Year
grlsTLHX4DRR,4,2018-05,Moderate,Active indoor play,,Daily,Jog,Flat,0,0,0,0,0,0,0,1,carpet,1.0,Month
grlsTLHX4DRR,4,2018-05,Moderate,Fetch outside - ground retrieval,,Daily,Run,Flat,0,0,1,1,0,0,0,0,,1.0,Month
grlsTLHX4DRR,4,2018-05,Moderate,"Off leash (obedience training, walking or running)",,Daily,Average walk,Moderate,0,0,1,1,0,0,0,0,,2.0,Month
grlsTLHX4DRR,4,2018-05,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Flat,1,1,0,1,0,0,0,0,,1.0,Month
grlsTLHX4DRR,4,2018-05,Moderate,Other,swimming - unspecified,Weekly,Average walk,Moderate,0,0,0,0,0,1,0,1,water,1.0,Month
grlsTLHX4DRR,7,2021-06,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Flat,1,1,0,1,0,0,0,0,,7,Year
grlsTLHX4DRR,7,2021-06,Moderate,"Off leash (obedience training, walking or running)",,Weekly,Average walk,Moderate,0,0,1,1,0,0,0,0,,7,Year
grlsTLHX4DRR,8,2022-06,Moderate,Active indoor play,,Daily,Average walk,Flat,0,0,0,0,0,0,0,1,carpet,8,Year
grlsTLHX4DRR,8,2022-06,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Flat,0,1,0,1,0,0,0,0,,8,Year
grlsTLHX4DRR,8,2022-06,Moderate,"Off leash (obedience training, walking or running)",,Weekly,Average walk,Moderate,0,0,0,1,0,0,0,0,,8,Year
grlsTLXIJNOO,3,2015-09,Moderate,Other,"hiking, off leash (obedience/training/walking or running)",Daily,Brisk walk,Moderate,0,0,0,0,0,0,1,1,wooded parkland,4.0,Year
grlsTLXIJNOO,5,2017-09,Moderate,Active indoor play,,Daily,Average walk,Flat,0,0,0,0,0,0,0,1,wood floor,6.0,Year
grlsTLXIJNOO,5,2017-09,Moderate,"Off leash (obedience training, walking or running)",,Daily,Brisk walk,Moderate,0,0,1,0,0,0,0,0,,6.0,Year
grlsTLXIJNOO,6,2018-09,Moderate,Other,"hiking, off leash (obedience/training/walking or running)",Daily,Brisk walk,Moderate,0,0,1,0,0,0,0,0,,6.0,Year
grlsTLXIJNOO,7,2019-09,Moderate,"Off leash (obedience training, walking or running)",,Daily,Brisk walk,Moderate,0,0,0,0,0,0,0,1,unpaved park trails,7.0,Year
grlsTLXIJNOO,8,2020-09,Moderate,Active indoor play,,More than daily,Average walk,Flat,0,0,0,0,0,0,0,1,wooden floor,8,Year
grlsTLXIJNOO,8,2020-09,Moderate,Fetch outside - air retrieval,,Daily,Brisk walk,Moderate,0,1,0,0,0,0,0,0,,8,Year
grlsTLXIJNOO,8,2020-09,Moderate,"Off leash (obedience training, walking or running)",,Weekly,Jog,Moderate,0,0,1,1,0,0,0,0,,8,Year
grlsTLXIJNOO,8,2020-09,Moderate,"On leash (obedience training, walking or running)",,More than daily,Brisk walk,Moderate,0,1,1,1,0,0,0,0,,8,Year
grlsTM2KR9LL,4,2019-04,Moderate,Active indoor play,,Daily,Jog,Flat,0,0,0,0,0,0,1,1,carpet,6.0,Year
grlsTM2KR9LL,4,2019-04,Moderate,Fetch outside - ground retrieval,,Weekly,Run,Moderate,0,0,0,1,0,0,0,0,,6.0,Year
grlsTM2KR9LL,6,2021-01,Moderate,Fetch outside - ground retrieval,,Monthly,Run,Flat,0,0,0,1,0,0,0,0,,8,Year
grlsTM2KR9LL,6,2021-01,Moderate,"Off leash (obedience training, walking or running)",,Monthly,Jog,Moderate,0,0,0,1,0,0,0,0,,8,Year
grlsTMQ4QKEE,7,2022-05,Moderate,Active indoor play,,Daily,Brisk walk,Flat,0,0,0,0,0,0,0,1,tile and carpet florring,8,Year
grlsTMQ4QKEE,7,2022-05,Moderate,"On leash (obedience training, walking or running)",,Daily,Slow walk,Flat,0,1,0,0,0,0,0,0,,8,Year
grlsTNB931PP,3,2017-02,Moderate,Active indoor play,,Daily,Average walk,Flat,0,1,0,0,0,0,0,0,,4.0,Year
grlsTNB931PP,4,2018-01,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Flat,0,1,0,0,0,0,0,0,,5.0,Year
grlsTNB931PP,5,2019-04,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Flat,0,1,0,1,0,0,1,0,,6.0,Year
grlsTNB931PP,6,2020-02,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Flat,0,1,0,0,0,0,0,0,,6.0,Month
grlsTNB931PP,7,2021-02,Moderate,Fetch outside - air retrieval,,Weekly,Run,Flat,0,0,0,1,0,0,0,0,,8,Year
grlsTNB931PP,7,2021-02,Moderate,"Off leash (obedience training, walking or running)",,Weekly,Average walk,Flat,0,1,0,0,0,0,0,0,,8,Year
grlsTNB931PP,7,2021-02,Moderate,"On leash (obedience training, walking or running)",,More than daily,Average walk,Flat,0,1,0,0,0,0,0,0,,8,Year
grlsTNB931PP,8,2022-02,Moderate,Fetch outside - ground retrieval,,Daily,Average walk,Flat,0,1,0,0,0,0,0,0,,8,Year
grlsTO409GSS,3,2017-02,Moderate,Active indoor play,,Daily,Brisk walk,Flat,0,0,0,0,0,0,0,1,carpet,12.0,Month
grlsTO409GSS,4,2018-01,Moderate,Active indoor play,,Daily,Average walk,Flat,0,0,0,0,0,0,0,1,carpet/wood flooring,5.0,Year
grlsTO409GSS,4,2018-01,Moderate,Other,active play with other dogs,More than daily,Run,Flat,0,0,0,1,0,0,0,0,,2.0,Year
grlsTO409GSS,5,2019-02,Moderate,Active indoor play,,Daily,Average walk,Moderate,0,0,0,1,0,0,0,0,,6.0,Year
grlsTO409GSS,6,2020-02,Moderate,Fetch outside - ground retrieval,,Daily,Jog,Flat,0,0,0,1,0,0,0,0,,7.0,Year
grlsTO409GSS,7,2021-01,Moderate,"On leash (obedience training, walking or running)",,Weekly,Brisk walk,Moderate,0,1,0,0,0,0,0,0,,7,Year
grlsTO409GSS,8,2022-01,Moderate,Fetch outside - ground retrieval,,Daily,Average walk,Moderate,0,0,1,1,0,0,0,0,,8,Year
grlsTO87VV,3,2017-01,Moderate,Fetch outside - ground retrieval,,More than daily,Run,Moderate,0,0,0,1,0,0,0,0,,12.0,Month
grlsTO87VV,4,2018-01,Moderate,Fetch outside - ground retrieval,,Daily,Brisk walk,Moderate,0,0,0,1,0,0,0,0,,5.0,Year
grlsTO87VV,5,2019-01,Moderate,Fetch outside - ground retrieval,,Daily,Average walk,Moderate,0,0,0,1,0,0,0,0,,7.0,Year
grlsTOWNL9UU,3,2016-05,Very active,Agility training/drills,,Daily,Brisk walk,Flat,1,0,0,0,0,0,0,0,,12.0,Month
grlsTP9TT4NN,3,2017-05,Very active,Fetch outside - ground retrieval,,Daily,Run,Flat,1,0,1,1,0,0,0,0,,4.0,Year
grlsTP9TT4NN,3,2017-05,Very active,"On leash (obedience training, walking or running)",,Daily,Average walk,Moderate,1,1,0,1,0,0,0,0,,4.0,Year
grlsTP9TT4NN,4,2018-08,Moderate,Fetch outside - air retrieval,,Daily,Run,Flat,1,0,0,1,0,0,0,0,,5.0,Year
grlsTP9TT4NN,4,2018-08,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Moderate,0,1,0,0,0,0,0,0,,5.0,Year
grlsTP9TT4NN,7,2021-05,Moderate,"On leash (obedience training, walking or running)",,Daily,Brisk walk,Moderate,1,0,0,0,0,0,0,0,,8,Year
grlsTP9TT4NN,7,2021-05,Moderate,"Off leash (obedience training, walking or running)",,Daily,Run,Flat,0,0,0,1,0,0,0,0,,8,Year
grlsTP9TT4NN,8,2022-06,Moderate,Fetch outside - air retrieval,,Daily,Run,Flat,0,0,0,1,0,0,0,0,,8,Year
grlsTP9TT4NN,8,2022-06,Moderate,"Off leash (obedience training, walking or running)",,Daily,Average walk,Flat,0,0,0,1,0,0,0,0,,8,Year
grlsTP9TT4NN,8,2022-06,Moderate,"On leash (obedience training, walking or running)",,Monthly,Brisk walk,Moderate,1,1,0,0,0,0,0,0,,8,Year
grlsTP9TT4NN,8,2022-06,Moderate,"Off leash (obedience training, walking or running)",,Rarely,Jog,Moderate,0,0,0,0,0,1,0,0,,8,Year
grlsTP9TT4NN,8,2022-06,Moderate,Other,minimal activity,More than daily,Brisk walk,Steep,0,0,0,0,0,0,0,1,carpeted wood,8,Year
grlsTPL1L00,3,2017-11,Moderate,"On leash (obedience training, walking or running)",,Daily,Average walk,Flat,0,1,0,0,0,0,0,0,,3.0,Year
grlsTPL1L00,3,2017-11,Moderate,"Off leash (obedience training, walking or running)",,Daily,Brisk walk,Flat,0,0,0,1,0,0,0,0,,3.0,Year
grlsTPL1L00,3,2017-11,Moderate,Other,canine conditioning,Weekly,Brisk walk,Flat,0,0,0,0,0,0,0,1,underwater treadmill,6.0,Month
grlsTPL1L00,4,2018-11,Moderate,"Off leash (obedience training, walking or running)",,Daily,Jog,Flat,0,1,0,1,0,0,1,0,,4.0,Year
grlsTPL1L00,4,2018-11,Moderate,"On leash (obedience training, walking or running)",,Weekly,Brisk walk,Flat,0,1,1,1,0,0,1,0,,4.0,Year
grlsTPL1L00,4,2018-11,Moderate,Other,canine conditioning,Monthly,Brisk walk,Flat,0,0,0,0,0,0,0,1,underwater treadmill,1.0,Year
grlsTPL1L00,5,2019-12,Moderate,Other,"chasing wildlife, off leash (obedience/training/walking or running)",Daily,Run,Flat,0,0,0,1,0,0,0,0,,5.0,Year
grlsTPL1L00,5,2019-12,Moderate,Other,canine conditioning,Weekly,Brisk walk,Flat,0,0,0,0,0,0,0,1,"treadmill belt, water",2.0,Year
grlsTPL1L00,5,2019-12,Moderate,"On leash (obedience training, walking or running)",,Monthly,Average walk,Flat,0,1,0,0,0,0,0,0,,5.0,Year
grlsTPL1L00,6,2020-12,Moderate,Active indoor play,,Daily,Brisk walk,Flat,0,0,0,0,0,0,0,1,"carpet, vinyl flooring",6,Year
grlsTPL1L00,6,2020-12,Moderate,"On leash (obedience training, walking or running)",,Weekly,Slow walk,Flat,0,1,1,0,0,0,0,0,,6,Year
grlsTPL1L00,7,2021-11,Moderate,"Off leash (obedience training, walking or running)",,Daily,Slow walk,Flat,0,0,0,1,0,0,0,0,,7,Year
grlsTPL1L00,7,2021-11,Moderate,Other,canine conditioning,Weekly,Brisk walk,Flat,0,0,0,0,0,0,0,1,treadmill belt,2,Year
grlsTPPW1BMM,3,2015-09,Moderate,"On leash (obedience training, walking or running)",,Daily,Brisk walk,Flat,0,1,0,0,0,0,0,0,,12.0,Year
grlsTPPW1BMM,4,2016-09,Moderate,"On leash (obedience training, walking or running)",,Daily,Brisk walk,Flat,0,1,0,0,0,0,0,0,,12.0,Month
grlsTPPW1BMM,5,2017-09,Moderate,"On leash (obedience training, walking or running)",,Daily,Brisk walk,Flat,0,1,0,0,0,0,0,0,,12.0,Year
grlsTPPW1BMM,6,2018-09,Moderate,"On leash (obedience training, walking or running)",,Daily,Brisk walk,Flat,0,1,0,0,0,0,0,0,,12.0,Month
grlsTPPW1BMM,7,2019-09,Moderate,"On leash (obedience training, walking or running)",,Daily,Brisk walk,Flat,0,1,0,1,0,0,0,0,,12.0,Month
grlsTPPW1BMM,8,2020-10,Moderate,Active indoor play,,More than daily,Average walk,Flat,0,1,0,0,0,0,0,0,,9,Month
grlsTPPW1BMM,8,2020-10,Moderate,"On leash (obedience training, walking or running)",,Weekly,Brisk walk,Flat,0,1,0,0,0,0,0,0,,10,Month
grlsTQ10NHH,3,2017-11,Moderate,"Off leash (obedience training, walking or running)",,Daily,Brisk walk,Moderate,1,0,0,1,0,0,1,0,,3.0,Year
grlsTQ10NHH,4,2018-12,Moderate,"On leash (obedience training, walking or running)",,Daily,Brisk walk,Moderate,0,1,0,0,0,0,0,0,,4.0,Year
grlsTQ10NHH,5,2020-01,Moderate,"Off leash (obedience training, walking or running)",,Daily,Average walk,Moderate,1,1,0,0,0,0,0,0,,6.0,Year
grlsTQ10NHH,6,2021-01,Moderate,"Off leash (obedience training, walking or running)",,Daily,Average walk,Moderate,1,1,0,0,0,0,0,0,,7,Year
grlsTQ9VC111,3,2017-05,Moderate,Active indoor play,,More than daily,Average walk,Flat,0,0,0,0,0,0,0,1,rug,3.0,Year
grlsTQ9VC111,3,2017-05,Moderate,"On leash (obedience training, walking or running)",,More than daily,Brisk walk,Moderate,0,1,0,0,0,0,0,0,,3.0,Year
grlsTQ9VC111,4,2018-05,Very active,"On leash (obedience training, walking or running)",,More than daily,Brisk walk,Moderate,0,1,0,1,0,0,0,0,,4.0,Year
grlsTQ9VC111,5,2019-05,Moderate,"On leash (obedience training, walking or running)",,More than daily,Brisk walk,Moderate,0,1,0,1,0,0,0,0,,5.0,Year
grlsTQ9VC111,6,2020-05,Very active,"On leash (obedience training, walking or running)",,More than daily,Brisk walk,Moderate,0,1,0,1,0,0,0,0,,6.0,Year
grlsTQ9VC111,7,2021-04,Moderate,Other,unspecified on or off leash (obedience/training/walking or running),More than daily,Average walk,Moderate,0,1,0,1,0,0,0,0,,12,Month
grlsTQ9VC111,7,2021-04,Moderate,Fetch outside - ground retrieval,,Daily,Average walk,Moderate,0,0,0,1,0,0,0,0,,12,Month
grlsTQ9VC111,8,2022-05,Very active,Active indoor play,,More than daily,Average walk,Flat,0,0,0,0,0,0,1,0,,8,Year
grlsTQ9VC111,8,2022-05,Very active,"On leash (obedience training, walking or running)",,More than daily,Brisk walk,Moderate,1,1,0,1,0,0,0,0,,8,Year
grlsTQNQCBOO,3,2017-07,Very active,Fetch outside - ground retrieval,,Daily,Run,Moderate,0,0,0,1,0,0,0,0,,12.0,Month
grlsTR2641ZZ,3,2016-06,Moderate,Fetch outside - air retrieval,,Daily,Run,Flat,0,0,1,0,0,1,0,0,,3.0,Year
grlsTR2641ZZ,3,2016-06,Moderate,Fetch outside - ground retrieval,,Daily,Run,Flat,0,0,1,0,0,1,0,0,,3.0,Year
grlsTR2641ZZ,3,2016-06,Moderate,"Off leash (obedience training, walking or running)",,Daily,Jog,Moderate,0,0,1,0,1,1,0,0,,3.0,Year
grlsTR2641ZZ,3,2016-06,Moderate,"On leash (obedience training, walking or running)",,Weekly,Average walk,Flat,0,1,1,0,0,1,0,0,,3.0,Year
grlsTR2641ZZ,4,2017-06,Moderate,"On leash (obedience training, walking or running)",,Rarely,Brisk walk,Moderate,0,0,1,1,1,1,0,0,,4.0,Year
grlsTR2641ZZ,5,2018-06,Moderate,Fetch outside - air retrieval,,Daily,Run,Flat,0,0,1,0,0,0,0,0,,5.0,Year
grlsTR2641ZZ,5,2018-06,Moderate,Fetch outside - ground retrieval,,Daily,Run,Flat,0,0,1,0,0,0,0,0,,5.0,Year
grlsTR2641ZZ,5,2018-06,Moderate,"Off leash (obedience training, walking or running)",,Daily,Jog,Moderate,0,0,0,0,0,0,1,0,,4.0,Year
grlsTR2641ZZ,6,2019-06,Moderate,Fetch outside - air retrieval,,Daily,Run,Flat,0,0,1,0,0,0,0,0,,6.0,Year
grlsTR2641ZZ,6,2019-06,Moderate,Fetch outside - ground retrieval,,Daily,Run,Flat,0,0,1,0,0,0,0,0,,6.0,Year
grlsTR2641ZZ,6,2019-06,Moderate,"Off leash (obedience training, walking or running)",,Daily,Jog,Moderate,0,0,1,1,1,1,0,0,,6.0,Year
grlsTR2641ZZ,8,2021-06,Moderate,Fetch outside - air retrieval,,More than daily,Run,Flat,0,0,0,0,0,0,1,0,,8,Year
grlsTR2641ZZ,8,2021-06,Moderate,"Off leash (obedience training, walking or running)",,Daily,Brisk walk,Moderate,0,0,0,0,0,0,1,0,,8,Year
grlsTS0IN499,3,2017-07,Moderate,"Off leash (obedience training, walking or running)",,Daily,Brisk walk,Flat,1,0,0,0,0,0,0,0,,4.0,Year
